cutoffs,nll_mode,nll_mode_fixed,n,min_n,num_cutoffs,k_varying,k_fixed,aic_varying,aic_fixed,bic_varying,bic_fixed
"(10, 13, 18)",80806.07292559587,80978.31308069857,"[18549, 4014, 4624, 1341]",1341,3,12,8,80818.07292559587,80986.31308069857,80810.23180867924,80981.0856694208
"(9, 12, 16)",80806.08072720509,80973.1209570707,"[16998, 4337, 4249, 2944]",2944,3,12,8,80818.08072720509,80981.1209570707,80810.23961028845,80975.89354579293
"(2, 3, 14)",80806.0866431777,81001.5064082164,"[3972, 2024, 17671, 4861]",2024,3,12,8,80818.0866431777,81009.5064082164,80810.24552626106,81004.27899693864
"(2, 3, 15)",80806.18498121733,81000.99679201945,"[3972, 2024, 18677, 3855]",2024,3,12,8,80818.18498121733,81008.99679201945,80810.3438643007,81003.76938074168
"(9, 14, 19)",80806.20013356878,80975.93259134263,"[16998, 6669, 4221, 640]",640,3,12,8,80818.20013356878,80983.93259134263,80810.35901665215,80978.70518006486
"(9, 17, 18)",80806.22630515634,80974.45425777408,"[16998, 9421, 768, 1341]",768,3,12,8,80818.22630515634,80982.45425777408,80810.3851882397,80977.22684649631
"(9, 11, 19)",80806.30118181705,80972.69724936184,"[16998, 2997, 7893, 640]",640,3,12,8,80818.30118181705,80980.69724936184,80810.46006490041,80975.46983808407
"(9, 12, 17)",80806.35478301739,80973.3562134579,"[16998, 4337, 5084, 2109]",2109,3,12,8,80818.35478301739,80981.3562134579,80810.51366610076,80976.12880218013
"(9, 15, 16)",80806.36200539544,80974.27637315713,"[16998, 7675, 911, 2944]",911,3,12,8,80818.36200539544,80982.27637315713,80810.5208884788,80977.04896187937
"(10, 14)",80809.44848501154,80979.1188967779,"[18549, 5118, 4861]",4861,2,9,6,80818.44848501154,80985.1188967779,80812.56764732406,80981.19833831958
"(9, 14, 16)",80806.47783199293,80975.20314273724,"[16998, 6669, 1917, 2944]",1917,3,12,8,80818.47783199293,80983.20314273724,80810.6367150763,80977.97573145948
"(9, 14, 17)",80806.54943529831,80975.86524745476,"[16998, 6669, 2752, 2109]",2109,3,12,8,80818.54943529831,80983.86524745476,80810.70831838167,80978.63783617699
"(1, 10, 19)",80806.56337268949,80979.22711485442,"[1967, 16582, 9339, 640]",640,3,12,8,80818.56337268949,80987.22711485442,80810.72225577285,80981.99970357666
"(3, 14, 15)",80806.57049667412,80998.77231996162,"[5996, 17671, 1006, 3855]",1006,3,12,8,80818.57049667412,81006.77231996162,80810.72937975748,81001.54490868385
"(9, 19)",80809.67011684315,80976.02529604093,"[16998, 10890, 640]",640,2,9,6,80818.67011684315,80982.02529604093,80812.78927915567,80978.1047375826
"(10, 14, 18)",80806.68614324654,80978.19933678454,"[18549, 5118, 3520, 1341]",1341,3,12,8,80818.68614324654,80986.19933678454,80810.8450263299,80980.97192550678
"(9, 12, 19)",80806.7512923693,80973.12916997516,"[16998, 4337, 6553, 640]",640,3,12,8,80818.7512923693,80981.12916997516,80810.91017545266,80975.9017586974
